"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","Portfolio investment, bonds (PPG + PNG) (NFL, current US$)","DT.NFL.BOND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Present value of external debt (current US$)","DT.DOD.PVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Short-term debt (% of total external debt)","DT.DOD.DSTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)","DT.DOD.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net ODA provided, total (current US$)","DC.ODA.TOTL.CD","2759800000","3026100000","3317200000","3580300000","3601800000","4022700000","3819800000","3296000000","3837400000","3376000000","3153000000","3112200000","3958400000","2655400000","3673500000","4160900000","4360200000","4682200000","5663500000","4684000000","7138000000","5782000000","8202000000","8081000000","8711000000","9403000000","9564000000","9115000000","10141000000","7677000000","11394000000","11262000000","11709000000","10123000000","9927000000","7367000000","9377000000","6878000000","8785980000","9145260000","9954890000","11429350000","13290070000","16319520000","19704910000","27934740000","23532140000","21786900000","26436780000","28831340000","29656360000","30966210000","30652380000","31266660000","33095500000","30985540000","34420980000","34731980000","33787080000","32980720000","35396410000","47528160000","60328680000","64461910000","63192740000",
"United States","USA","Net bilateral aid flows from DAC donors, Total (current US$)","DC.DAC.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Portugal (current US$)","DC.DAC.PRTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Netherlands (current US$)","DC.DAC.NLDL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Japan (current US$)","DC.DAC.JPNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Hungary (current US$)","DC.DAC.HUNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1","0.9","0.8","0.8","0.7","0.7","0.8","1","",
"United States","USA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","","","","","10.6","","","","","12.4","","","","","13.4","","","","","14.1","","","","","14.7","","","","","14.9","","","","15.2",
"United States","USA","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","10","364","243","141","75","50","38","173","220","383","394","451","676","1353","2164","2126","2367","3019","3775","4454","4755","4980","4824","302","310","332","297","349","426","1327","1229","4004",
"United States","USA","Net migration","SM.POP.NETM","422708","580333","625617","639495","618635","644902","637692","585410","594514","523740","744902","833549","833543","783163","706978","655078","635590","577060","556521","503559","595916","583070","600149","662840","622793","598777","493082","480815","460778","400998","1084720","1202426","1304880","1228478","1179309","1173016","1141648","1116922","1225134","1156311","1248392","1312455","1336518","1331376","1313467","1369224","1347750","1371353","1416841","1387306","1594453","1624033","1632007","1663885","1672598","1722127","1889129","1864738","1764961","1774500","329769","674787","1319009","1322668","1286132",
"United States","USA","Asylum-seekers by country or territory of asylum","SM.POP.ASYS.EA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386303","395849","395358","350860","263675","169706","124194","83855","69188","63758","6276","11700","18946","84317","187815","286177","439864","642719","718992","847608","997996","1303181","1798792","2601467","3184162",
"United States","USA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","7.5","6.9","6.119","5.65","5.451","5","4.511","4.219","3.992","4.731","5.783","5.989","5.529","5.084","4.623","4.622","5.784","9.254","9.633","8.949","8.069","7.375","6.168","5.28","4.869","4.355","3.896","3.669","8.055","5.349","3.65","3.638","4.106",
"United States","USA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.356","6.999","6.568","6.052","5.671","5.47","5.075","4.623","4.342","4.101","4.651","5.609","5.658","5.396","5.097","4.627","4.499","5.414","8.046","8.601","8.453","7.888","7.067","6.057","5.175","4.786","4.307","3.836","3.608","8.356","5.21","3.613","3.45","3.892",
"United States","USA","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.863","11.433","11.245","10.733","10.127","9.889","9.712","10.581","11.242","11.779","10.982","11.076","10.146","10.291","11.646","14.479","14.894","13.515","13.008","13.562","12.314","11.561","11.233","10.195","10.309","9.89","13.593","11.791","10.768","10.995","11.206",
"United States","USA","Unemployment with intermediate education (% of total labor force with intermediate education)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.145","6.556","6.423","5.996","5.457","5.006","4.792","5.627","6.941","7.232","6.743","6.352","5.829","5.895","7.416","11.731","12.323","11.569","10.416","9.68","8.091","7.087","6.471","5.766","5.172","4.84","10.457","7.076","4.96","4.888","5.442",
"United States","USA","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.637","11.091","10.066","9.275","8.554","8.179","7.619","8.544","9.055","9.284","8.437","7.392","7.186","7.308","9.886","14.695","15.027","12.537","11.597","9.644","7.415","7.118","6.313","5.738","5.219","4.59","10.523","7.15","5.047","4.942","5.711",
"United States","USA","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.174","3.042","2.859","2.462","2.283","2.148","2.094","2.587","3.174","3.25","3.06","2.794","2.517","2.499","3.097","5.028","5.256","5.17","4.986","4.45","3.821","3.149","2.959","2.793","2.483","2.411","5.96","3.579","2.317","2.323","2.614",
"United States","USA","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","11.5","13.3","11.2","12.1","11.1","9.5","7.7","7.9","7.8","7.8","11.1","12.8","11.9","9.9","11.5","16.6","14.8","13.3","11.7","11.4","14.6","15.7","19.1","18.4","14.4","14.1","13.7","12.6","11.4","11.4","11.6","14.3","15.3","14.3","13.199","12.558","12.722","11.905","11.063","10.298","9.716","11.427","12.82","13.355","12.639","12.386","11.236","11.554","14.359","20.127","20.827","18.745","17.647","17.053","14.541","12.776","11.445","10.321","9.519","9.405","15.001","10.524","8.763","8.758","9.704",
"United States","USA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1327891407493","44.1690681685807","44.282313467814","44.3927674897826","44.8477487268697","44.8851644841983","44.9309028674547","45.0802842673872","45.057108503011","45.0859136686121","45.0576382459775","45.0762626365876","45.1021437378559","45.2250133465162","45.128880250771","45.1411315113288","45.120895131862","45.1632907519167","45.3082478404308","45.5353906984188","45.5454244196848","45.4504366957524","45.2997300215634","45.1784570377838","45.1985755443416","45.0678000682997","45.0251666922372","45.1335932280448","45.1200031396532","45.2120599159437","45.1999449656485","45.1871645471148","45.3048336195773","45.5675714150187","45.5939073060639",
"United States","USA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.994","65.852","65.959","66.074","65.644","65.486","65.277","64.783","64.313","63.747","63.183","63.145","63.083","62.518","62.241","61.229","60.447","59.604","58.854","58.194","57.708","57.368","57.477","57.478","57.218","57.359","55.474","55.481","56.076","56.415","56.369",
"United States","USA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","59.4","59.3","58.8","58.7","58.7","58.9","59.2","59.6","59.6","60.1","60.4","60.2","60.4","60.8","61.3","61.2","61.6","62.3","63.2","63.7","63.8","63.9","64","64","64.4","64.8","65.3","65.6","65.9","66.5","66.5","66.2","66.4","66.3","66.658","66.718","66.868","67.204","67.086","67.083","67.074","66.824","66.582","66.244","65.994","66.047","66.179","66.04","65.994","65.37","64.706","64.109","63.701","63.249","62.885","62.651","62.786","62.851","62.871","63.1","61.746","61.659","62.236","62.604","62.593",
"United States","USA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","45.2581032412965","45.9589867310012","46.219512195122","47.051597051597","47.7777777777778","48.6988847583643","50.1243781094527","51.1194029850746","51.9350811485643","53.5087719298246","54.3287327478043","54.8672566371681","55.6400506970849","56.7258883248731","58.0686149936468","59.4351732991014","61.0322580645161","62.2908622908623","64.1848523748395","65.4241645244216","66.5374677002584","67.6623376623377","68.668407310705","69.2408376963351","70.1570680628272","71.4285714285714","72.4770642201835","73.490813648294","74.2782152230971","75.130890052356","75.261780104712","75.7255936675462","76.2532981530343","76.790450928382","78.3541658346978","78.6782145236509","79.0902548246082","79.7725275017979","79.9142731242239","80.3452890792291","80.1256516508488","80.3124538237309","80.4593668187093","80.9503727485444","80.6862504432261","80.8136601066514","80.8055646302951","80.996408232386","81.5196085150713","82.2687347120302","82.3541807147674","82.4462575381341","82.2189597913311","82.0416475447453","82.3157164735458","82.0811006517017","82.0954197921635","82.5768434464087","82.6558540293969","83.0436417271597","83.0589382832821","82.9760795278037","83.5486243931146","84.1657124401773","84.6124413180086",
